content,label
"['sql', 'injection', 'vulnerability', 'boat', 'classified', '##s', 'allow', 'remote', 'attacker', 'execute', 'arbitrary', 'sql', 'command', 'id', 'parameter']",CWE-89
"['cross', 'site', 'script', '##ing', 'x', '##ss', 'vulnerability', 'in', '##fusion', 'php', 'fusion', 'allow', 'attacker', 'execute', 'arbitrary', 'code', 'poll', 'feature']",CWE-79
"['adobe', 'ac', '##ro', '##bat', 'reader', 'version', 'early', 'early', 'early', 'version', 'early', 'bound', 'write', 'vulnerability', 'successful', 'exploitation', 'lead', 'arbitrary', 'code', 'execution']",CWE-787
"['cross', 'site', 'script', '##ing', 'x', '##ss', 'vulnerability', 'web', '##top', 'event', '##view', '##er', 'web', 'gui', 'ibm', 'net', '##co', '##ol', 'omnibus', 'allow', 'remote', 'authentic', '##ate', 'user', 'in', '##ject', 'arbitrary', 'web', 'script', 'html', 'craft', 'ur', '##l', 'different', 'vulnerability']",CWE-79
"['core', 'kernel', 'android', 'release', 'caf', 'linux', 'kernel', 'use', 'free', 'vulnerability', 'potentially', 'exist']",CWE-416
"['cas', '##ca', '##ding', 'style', 'sheets', 'cs', '##s', 'implementation', 'microsoft', 'internet', 'explorer', 'early', 'properly', 'handle', 'visit', 'pseudo', 'class', 'allow', 'remote', 'attacker', 'obtain', 'sensitive', 'information', 'visit', 'web', 'page', 'crafted', 'html', 'document', 'related', 'issue']",CWE-200
"['adobe', 'ac', '##ro', '##bat', 'reader', 'version', 'early', 'early', 'early', 'version', 'early', 'bound', 'read', 'vulnerability', 'successful', 'exploitation', 'lead', 'information', 'disclosure']",CWE-125
"['mit', '##re', 'calder', '##a', 'allow', 'x', '##ss', 'operations', 'tab', 'de', '##bri', '##ef', 'plug', '##in', 'craft', 'operation', 'different', 'vulnerability']",CWE-79
"['failure', 'preserve', 'web', 'page', 'structure', 'vulnerability', 'exist', 'andover', 'continuum', 'model', 'enable', 'successful', 'cross', 'site', 'script', '##ing', 'x', '##ss', 'attack', 'product', 'web', 'server']",CWE-79
"['allow', 'remote', 'attacker', 'conduct', 'cross', 'site', 'script', '##ing', 'x', '##ss', 'attack', 'leverage', 'application', 'contain', 'template', 'context', 'set', 'user', 'supply', 'primitive', 'value', 'contain', 'special', 'handle', '##bar', '##s', 'variable']",CWE-79
"['network', 'proxy', 'page', 'web', 'portal', 'zoom', 'premise', 'meeting', 'connector', 'controller', 'version', 'zoom', 'premise', 'meeting', 'connector', 'mm', '##r', 'version', 'zoom', 'premise', 'recording', 'connector', 'version', 'zoom', 'premise', 'virtual', 'room', 'connector', 'version', 'zoom', 'premise', 'virtual', 'room', 'connector', 'load', 'balance', '##r', 'version', 'fail', 'valid', '##ate', 'input', 'send', 'request', 'set', 'network', 'proxy', 'password', 'lead', 'remote', 'command', 'injection', 'web', 'portal', 'administrator']",CWE-77
"['sql', 'injection', 'vulnerability', 'pro', '##zi', '##lla', 'adult', 'directory', 'allow', 'remote', 'attacker', 'execute', 'arbitrary', 'sql', 'command', 'parameter', 'list', 'action', 'note', 'original', 'report', 'indicate', 'photo', 'source', '##for', '##ge', 'project', 'aka', 'ma', '##an', 'bs', '##at', 'photo', 'collection', 'incorrect']",CWE-89
"['cross', 'site', 'request', 'forge', '##ry', 'cs', '##rf', 'vulnerability', 'hp', 'operations', 'orchestra', '##tion', 'allow', 'remote', 'attacker', 'hi', '##jack', 'authentication', 'unspecified', 'victim', 'unknown', 'vector']",CWE-352
"['multiple', 'cross', 'site', 'script', '##ing', 'x', '##ss', 'vu', '##ln', '##era', '##bil', '##iti', '##e', 'note', 'creation', 'page', 'q', '##pr', 'portal', 'early', 'allow', 'remote', 'attacker', 'in', '##ject', 'arbitrary', 'web', 'script', 'html', 'title', 'body', 'field']",CWE-79
"['improper', 'input', 'validation', 'vulnerability', 'u', '##w', '##b', '##da', '##tat', '##x', '##sta', '##tus', '##eve', '##nt', 'prior', 'sm', '##r', 'release', 'allow', 'attacker', 'launch', 'certain', 'activity']",CWE-755
"['crypt', '##o', 'j', '##s', 'java', '##script', 'library', 'crypt', '##o', 'standard', 'prior', 'version', 'crypt', '##o', 'j', '##s', 'time', 'weak', 'originally', 'specify', 'time', 'weak', 'current', 'industry', 'standard', 'default', 'crypt', '##ographic', 'hash', 'algorithm', 'consider', 'ins', '##ecure', 'default', 'single', 'iteration', 'strength', 'difficulty', 'value', 'specify', 'specify', 'rely', 'iteration', 'count', 'counter', '##me', '##as', '##ure', 'pre', '##ima', '##ge', 'collision', 'attack', 'protect', 'password', 'impact', 'high', 'generate', 'signature', 'impact', 'high', 'version', 'contain', 'patch', 'issue', 'work', '##around', 'con', '##fi', '##gur', '##e', 'crypt', '##o', 'j', '##s', 'use', 'iteration']",CWE-327
"['multiple', 'directory', 'travers', '##al', 'vulnerability', 'mod', '##x', 'content', 'management', 'system', 'allow', 'remote', 'attacker', 'include', 'execute', 'arbitrary', 'local', 'file', 'dot', 'dot', 'parameter', 'asset', 's', '##ni', '##ppet', 'ajax', '##sea', '##rch', 'reach', 'read', 'arbitrary', 'local', 'file', 'dot', 'dot', 'file', 'parameter', 'asset', 'j', '##s']",CWE-22
"['adobe', 'audition', 'version', 'early', 'early', 'affect', 'bound', 'read', 'vulnerability', 'par', '##se', 'craft', 'file', 'result', 'read', 'past', 'end', 'all', '##oca', '##te', 'memory', 'structure', 'attacker', 'leverage', 'vulnerability', 'execute', 'code', 'context', 'current', 'user', 'exploitation', 'issue', 'require', 'user', 'interaction', 'victim', 'open', 'malicious', 'file']",CWE-125
"['is', '##cs', '##i', 'di', '##sse', '##ctor', 'crash', 'wires', '##har', '##k', 'allow', 'denial', 'service', 'packet', 'injection', 'craft', 'capture', 'file']",CWE-476
"['sql', 'injection', 'vulnerability', 'e', 'banner', 'exchange', 'script', 'allow', 'remote', 'attacker', 'execute', 'arbitrary', 'sql', 'command', 'target', '##id', 'parameter']",CWE-89
"['memory', 'corruption', 'vulnerability', 'address', 'improved', 'locking', 'issue', 'fix', 'mac', '##os', 'catalina', 'security', 'update', 'security', 'update', 'watch', '##os', 'tv', '##os', 'ios', 'ipad', '##os', 'application', 'able', 'execute', 'arbitrary', 'code', 'kernel', 'privilege']",CWE-787
"['function', 'html', 'par', '##ser', 'allow', 'context', 'dependent', 'attacker', 'cause', 'denial', 'service', 'infinite', 'loop', 'incomplete', 'sg', '##ml', 'nu', '##meric', 'character', 'reference', 'trigger', 'generation', 'invalid', 'character']",CWE-20
"['microsoft', 'internet', 'explorer', 'allow', 'remote', 'attacker', 'execute', 'arbitrary', 'code', 'cause', 'denial', 'service', 'memory', 'corruption', 'craft', 'web', 'site', 'aka', 'internet', 'explorer', 'memory', 'corruption', 'vulnerability', 'different', 'vulnerability']",CWE-94
"['so', '##ph', '##os', 'safeguard', 'enterprise', 'safeguard', 'easy', 'safeguard', 'lan', 'crypt', 'vulnerable', 'local', 'privilege', 'es', '##cala', '##tion', 'ioc', '##tl', 'craft', 'input', 'buffer', 'control', 'execution', 'path', 'point', 'constant', 'write', 'user', 'control', 'address', 'advantage', 'condition', 'modify', 'structure', 'token', 'object', 'belong', 'exploit', 'process', 'grant', 'privilege', 'allow', 'exploit', 'process', 'interact', 'high', 'privileged', 'process', 'run', 'system', 'execute', 'code', 'security', 'context']",CWE-427
"['p', 'remote', 'code', 'execution', 'vulnerability', 'exist', 'microsoft', 'outlook', 'software', 'software', 'fail', 'properly', 'handle', 'object', 'memory', 'attacker', 'successfully', 'exploit', 'vulnerability', 'run', 'arbitrary', 'code', 'context', 'targeted', 'user', 'targeted', 'user', 'log', 'administrative', 'user', 'right', 'attacker', 'control', 'affected', 'system', 'attacker', 'install', 'program', 'view', 'change', 'del', '##ete', 'dat', '##um', 'create', 'new', 'account', 'user', 'right', 'user', 'account', 'con', '##fi', '##gur', '##e', 'few', 'user', 'right', 'system', 'impact', 'user', 'operate', 'administrative', 'user', 'p', 'exploitation', 'vulnerability', 'require', 'user', 'open', 'specially', 'craft', 'file', 'affected', 'version', 'microsoft', 'outlook', 'software', 'email', 'attack', 'scenario', 'attacker', 'exploit', 'vulnerability', 'send', 'specially', 'craft', 'file', 'user', 'convince', 'user', 'open', 'file', 'web', 'base', 'attack', 'scenario', 'attacker', 'host', 'website', 'leverage', 'compromise', 'website', 'accept', 'host', 'user', 'provide', 'content', 'contain', 'specially', 'craft', 'file', 'design', 'exploit', 'vulnerability', 'attacker', 'way', 'force', 'user', 'visit', 'website', 'instead', 'attacker', 'convince', 'user', 'click', 'link', 'typically', 'way', 'en', '##tic', '##ement', 'email', 'instant', 'message', 'convince', 'open', 'specially', 'craft', 'p', 'note', 'severity', 'indicate', 'critical', 'affected', 'products', 'table', 'preview', 'pan', '##e', 'attack', 'p', 'security', 'update', 'address', 'vulnerability', 'correct', 'outlook', 'handle', 'object']",CWE-787
"['multiple', 'cross', 'site', 'script', '##ing', 'x', '##ss', 'vulnerability', 'carbon', 'allow', 'remote', 'attacker', 'in', '##ject', 'arbitrary', 'web', 'script', 'html', 'set', '##name', 'parameter', 'identity', 'mg', '##t', 'challenge', 'web', '##app', '##type', 'http', '##port', 'parameter', 'web', '##app', 'list', 'ds', '##name', 'description', 'parameter', 'n', '##da', '##tas', '##our', '##ce', 'phase', 'parameter', 'view', '##flow', 'ur', '##l', 'parameter', 'n', '##da', '##tas', '##our', '##ce', 'valid', '##ate', '##con', '##ne', '##ction']",CWE-79
"['gp', '##u', 'device', 'memory', 'corruption', 'use', 'free', 'lead', 'local', 'denial', 'service', 'kernel']",CWE-416
"['function', 'net', 'blue', '##tooth', 'bn', '##ep', 'linux', 'kernel', 'ensure', 'certain', 'device', 'field', 'end', 'character', 'allow', 'local', 'user', 'obtain', 'potentially', 'sensitive', 'information', 'kernel', 'stack', 'memory', 'cause', 'denial', 'service', 'bug', 'system', 'crash', 'bn', '##ep', '##con', '##nad', '##d', 'command']",CWE-200
"['vu', '##ln', '##er', '##bility', 'find', 'opens', '##c', 'security', 'flaw', 'cause', 'buffer', 'overrun', 'vulnerability', 'attacker', 'supply', 'smart', 'card', 'package', 'mal', '##formed', 'context', 'function', 'scan', 'buffer', 'tag', 'remain', 'length', 'wrongly', 'ca', '##cula', '##te', 'move', 'start', 'pointer', 'lead', 'possible', 'heap', 'base', 'buffer', 'o', '##ob', 'read', 'case', 'asa', '##n', 'enable', 'com', '##pile', 'cause', 'crash', 'info', 'leak', 'damage', 'possible']",CWE-125
"['issue', 'discover', 'open', 'x', '##chang', '##e', 'ox', 'guard', 'script', 'code', 'provide', 'parameter', 'ox', 'guard', 'guest', 'reader', 'web', 'application', 'allow', 'cross', 'site', 'script', '##ing', 'attack', 'arbitrary', 'user', 'prior', 'authentication', 'need', 'malicious', 'script', 'code', 'execute', 'user', 'context', 'lead', 'session', 'hi', '##jack', '##ing', 'trigger', 'unwanted', 'action', 'web', 'interface', 'send', 'mail', 'del', '##ete', 'dat', '##um', 'etc', 'case', 'user', 'active', 'session', 'domain']",CWE-79
"['to', '##to', '##link', 'discover', 'contain', 'stack', 'over', '##flow', 'pp', '##po', '##eus', '##er', 'parameter']",CWE-770
"['reflect', 'cross', 'site', 'script', '##ing', 'x', '##ss', 'vulnerability', 'php', 'fusion', 'allow', 'authentic', '##ated', 'attacker', 'execute', 'arbitrary', 'web', 'script', 'html', 'craft', 'payload', 'enter', 'manage', 'theme', 'field']",CWE-79
"['real', '##net', '##works', 'helix', 'server', 'helix', 'mobile', 'server', 'allow', 'remote', 'attacker', 'cause', 'denial', 'service', 'daemon', 'crash', 'rt', '##sp', 'setup', 'request', 'specify', 'ur', '##i', 'lack', 'character', 'ur', '##i']",CWE-119
"['hit', '##achi', 'van', '##tara', 'pen', '##ta', '##ho', 'business', 'analytics', 'server', 'prior', 'version', 'allow', 'malicious', 'ur', '##l', 'in', '##ject', 'content', 'dashboard', 'cd', '##e', 'plug', '##in', 'present']",CWE-74
"['information', 'leak', 'exist', 'handling', 'mx', '##it', 'protocol', 'pi', '##d', '##gin', 'specially', 'craft', 'mx', '##it', 'dat', '##um', 'send', 'server', 'potentially', 'result', 'bound', 'read', 'user', 'convince', 'enter', 'particular', 'string', 'convert', 'incorrectly', 'lead', 'potential', 'bound', 'read']",CWE-125
"['directory', 'travers', '##al', 'vulnerability', 'flashlight', 'free', 'edition', 'allow', 'remote', 'attacker', 'include', 'execute', 'arbitrary', 'local', 'file', 'dot', 'dot', 'action', 'parameter']",CWE-22
"['flaw', 'find', 'x', '##org', 'server', 'version', 'bound', 'access', 'occur', 'sp', '##ro', '##c', '##x', '##fi', '##xes', '##cre', '##ate', '##point', '##er', '##bar', '##ri', 'function', 'high', 'threat', 'vulnerability', 'dat', '##um', 'confidential', '##ity', 'integrity', 'system', 'availability']",CWE-125
"['vulnerability', 'find', 'code', '##ast', '##ro', 'internet', 'banking', 'system', 'rate', 'problematic', 'affect', 'issue', 'unknown', 'functionality', 'file', 'manipulation', 'argument', 'input', 'lead', 'cross', 'site', 'script', '##ing', 'attack', 'launch', 'remotely', 'exploit', 'disclose', 'public', 'id', '##ent', '##ifier', 'assign', 'vulnerability']",CWE-79
"['oceans', '##tor', 'software', 'oceans', '##tor', 'information', 'leak', '##age', 'vulnerability', 'product', 'use', 'en', '##cr', '##yp', '##t', 'attacker', 'exploit', 'vulnerability', 'dec', '##ry', '##pt', 'dat', '##um', 'obtain', 'sensitive', 'information']",CWE-327
"['web', '##gal', '##am', '##b', 'log', 'file', 'expose', 'internet', 'predictable', 'file', 'log', 'y', '##y', '##y', '##y', 'mm', 'dd', 'file', '##name', 'log', 'file', 'contain', 'sensitive', 'client', 'dat', '##um', 'email', 'address', 'facilitate', 'exploitation', 'sql', 'injection', 'error']",CWE-89
"['v', '##m', '##ware', 'es', '##xi', 'works', '##tation', 'fusion', 'contain', 'denial', 'service', 'vulnerability', 'infinite', 'loop', 'render', 'shade', '##r', 'successfully', 'exploit', 'issue', 'allow', 'attacker', 'normal', 'user', 'privilege', 'guest', 'v', '##m', 'un', '##res', '##pon', '##sive', 'case', 'possibly', 'result', 'v', '##ms', 'host', 'host', 'un', '##res', '##pon', '##sive']",CWE-835
"['adaptive', 'computing', 'mo', '##ab', 'pre', 'generated', 'key', 'valid', '##ate', 'request', 'user', 'match', 'actor', 'message', 'allow', 'remote', 'authentic', '##ate', 'user', 'imp', '##erson', '##ate', 'arbitrary', 'user', 'actor', 'field', 'message']",CWE-287
"['multiple', 'store', 'cross', 'site', 'script', '##ing', 'x', '##ss', 'vulnerability', 'management', 'console', 'blackberry', 'u', '##em', 'version', 'early', 'allow', 'attacker', 'store', 'script', 'command', 'later', 'execute', 'context', 'management', 'console', 'administrator']",CWE-79
"['st', '##iva', '##so', '##ft', 'php', '##ja', '##bber', '##s', 'fundraising', 'script', 'discover', 'contain', 'sql', 'injection', 'vulnerability', 'p', '##ja', '##ction', '##load', 'function']",CWE-89
"['ins', '##ecure', 'password', 'storage', 'issue', 'application', 'store', 'sensitive', 'information', 'clear', '##text', 'resource', 'accessible', 'control', 'sphere', 'information', 'store', 'clear', '##text', 'attacker', 'potentially', 'read', 'gain', 'access', 'sensitive', 'information']",CWE-312
"['rs', '##yn', '##c', 'certain', 'rec', '##urs', '##ion', 'del', '##eti', '##on', 'ownership', 'option', 'allow', 'remote', 'rs', '##yn', '##c', 'server', 'cause', 'denial', 'service', 'heap', 'memory', 'corruption', 'application', 'crash', 'possibly', 'execute', 'arbitrary', 'code', 'mal', '##formed', 'dat', '##um']",CWE-119
"['adobe', 'ac', '##ro', '##bat', 'reader', 'version', 'early', 'early', 'early', 'early', 'early', 'early', 'double', 'free', 'vulnerability', 'successful', 'exploitation', 'lead', 'arbitrary', 'code', 'execution']",CWE-415
"['clear', '##text', 'transmission', 'sensitive', 'information', 'vulnerability', 'ep', '##o', 'extension', 'mca', '##fe', '##e', 'content', 'security', 'reporter', 'cs', '##r', 'prior', 'allow', 'ep', '##o', 'administrator', 'view', 'une', '##nc', '##ry', '##pt', '##ed', 'password', 'mca', '##fe', '##e', 'web', 'gateway', 'mw', '##g', 'password', 'mca', '##fe', '##e', 'web', 'gateway', 'cloud', 'server', 'mw', '##gc', '##s', 'read', 'user', 'retrieve', 'log', 'file', 'analysis', 'cs', '##r']",CWE-319
"['multiple', 'php', 'remote', 'file', 'inclusion', 'vulnerability', 'com', '##script', '##s', 'team', 'quick', 'classified', 'parameter', 'classified', 'classified', 'sign', 'include', 'include', 'possibly', 'include', 'include', 'style']",CWE-94
"['commerce', 'commonwealth', 'cb', '##a', 'module', 'dr', '##up', '##al', 'properly', 'valid', '##ate', 'payment', 'allow', 'remote', 'attacker', 'fail', 'payment', 'appear', 'valid', 'craft', 'ur', '##l', 'relate', 'response', 'com', '##m', '##we', '##b']",CWE-20
"['vulnerability', 'allow', 'remote', 'attacker', 'disclose', 'sensitive', 'information', 'affect', 'installation', 'pdf', 'x', '##chang', '##e', 'editor', 'user', 'interaction', 'require', 'exploit', 'vulnerability', 'target', 'visit', 'malicious', 'page', 'open', 'malicious', 'file', 'specific', 'flaw', 'exist', 'par', '##sing', 'file', 'craft', 'dat', '##um', 'file', 'trigger', 'read', 'past', 'end', 'all', '##oca', '##te', 'buffer', 'attacker', 'leverage', 'conjunction', 'vulnerability', 'execute', 'arbitrary', 'code', 'context', 'current', 'process', 'z', '##di']",CWE-125
"['v', '##m', '##ware', 'es', '##xi', 'b', '##g', 'v', '##m', '##ware', 'es', '##xi', 'b', '##g', 'contain', 'un', '##ini', '##tial', '##ized', 'stack', 'memory', 'usage', 'virtual', 'network', 'adapt', '##er', 'lead', 'information', 'leak', 'host', 'guest']",CWE-908
"['directory', 'travers', '##al', 'vulnerability', 'php', '##my', '##cl', '##ub', 'allow', 'remote', 'attacker', 'include', 'execute', 'arbitrary', 'local', 'file', 'dot', 'dot', 'parameter', 'level', 'ur', '##i']",CWE-22
"['ibm', 'robotic', 'process', 'automation', 'vulnerable', 'incorrect', 'permission', 'assignment', 'allow', 'access', 'application', 'configuration', 'ibm', 'x', 'force', 'id']",CWE-732
"['wires', '##har', '##k', 'nets', '##cal', '##er', 'file', 'par', '##ser', 'infinite', 'loop', 'trigger', 'mal', '##formed', 'capture', 'file', 'address', 'wire', '##ta', '##p', 'change', 'restriction', 'file', 'size']",CWE-835
"['w', '##p', 'poll', 'plug', '##in', 'word', '##press', 'x', '##ss', 'poll', 'bar', 'option']",CWE-79
"['f', '##sk', 'server', 'simple', 'http', 'server', 'f', '##sk', 'server', 'vulnerable', 'directory', 'travers', '##al', 'issue', 'give', 'attacker', 'access', 'files', '##yst', '##em', 'place', 'ur', '##l']",CWE-22
"['multiple', 'buffer', 'over', '##flow', 'q', '##em', '##u', 'allow', 'local', 'user', 'cause', 'denial', 'service', 'crash', 'possibly', 'execute', 'arbitrary', 'code', 'large', 'table', 'qc', '##ow', 'block', 'driver', 'block', 'un', '##com', '##pressed', 'chunk', 'chunk', 'length', 'number', 'sector', 'd', '##mg', 'block', 'driver', 'block']",CWE-119
"['cross', 'site', 'script', '##ing', 'x', '##ss', 'vulnerability', 'php', '##sho', '##p', 'ee', 'early', 'allow', 'remote', 'attacker', 'in', '##ject', 'arbitrary', 'web', 'script', 'html', 'parameter']",CWE-79
"['multiple', 'buffer', 'over', '##flow', 'to', '##shi', '##ba', 'surveillance', 'sur', '##ve', '##ill', '##ix', 'records', '##end', 'active', '##x', 'control', 'allow', 'remote', 'attacker', 'execute', 'arbitrary', 'code', 'long', 'argument', 'set', '##port', 'set', '##ip', '##ad', '##dre', '##ss', 'method']",CWE-119
"['function', 'driver', 'net', 'usb', 'linux', 'kernel', 'read', 'usb', 'device', 'use', 'index', 'small', 'array', 'result', 'object', 'bound', 'o', '##ob', 'read', 'potentially', 'allow', 'arbitrary', 'read', 'kernel', 'address', 'space']",CWE-125
"['sql', 'injection', 'vulnerability', 'download', 'feature', 'cy', '##bo', '##zu', 'ga', '##ro', '##on', 'allow', 'remote', 'authentic', '##ate', 'user', 'execute', 'arbitrary', 'sql', 'command', 'unspecified', 'vector', 'different', 'vulnerability']",CWE-89
"['c', '##gi', 'bin', 'q', '##na', '##p', 'vi', '##ost', '##or', 'n', '##vr', 'device', 'firm', '##ware', 'surveillance', 'station', 'pro', 'component', 'q', '##na', '##p', 'nas', 'allow', 'remote', 'authentic', '##ate', 'user', 'execute', 'arbitrary', 'command', 'leverage', 'guest', 'access', 'place', 'shell', 'meta', '##cha', '##rac', '##ter', 'query', 'string']",CWE-78
"['cross', 'site', 'script', '##ing', 'x', '##ss', 'vulnerability', 'manage', '##ap', '##ike', '##ys', 'component', 'gr', '##oc', '##y', 'early', 'allow', 'attacker', 'obtain', 'victim', 'cookie', 'victim', 'click', 'q', '##r', 'code', 'function']",CWE-79
"['improper', 'input', 'validation', 'firm', '##ware', 'server', 'board', 'version', 'allow', 'privileged', 'user', 'potentially', 'enable', 'es', '##cala', '##tion', 'privilege', 'local', 'access']",CWE-787
"['ad', '##vant', '##ech', 'r', 'seen', '##et', 'versions', 'prior', 'vulnerable', 'stack', 'base', 'buffer', 'over', '##flow', 'unauthorized', 'attacker', 'use', 'outs', '##ized', 'file', '##name', 'over', '##flow', 'stack', 'buffer', 'enable', 'remote', 'code', 'execution']",CWE-787
"['blink', 'google', 'chrome', 'prior', 'mac', 'windows', 'linux', 'android', 'corruption', 'dom', 'tree', 'occur', 'removal', 'screen', 'element', 'allow', 'remote', 'attacker', 'achieve', 'arbitrary', 'code', 'execution', 'crafted', 'html', 'page']",CWE-787
"['multi', '##cast', 'd', '##ns', 'md', '##ns', 'respond', '##er', 'syn', '##ology', 'disks', '##tation', 'manager', 'ds', '##m', 'inadvertently', 'respond', 'un', '##ica', '##st', 'query', 'source', 'address', 'link', 'local', 'allow', 'remote', 'attacker', 'cause', 'denial', 'service', 'traffic', 'amp', '##li', '##fication', 'obtain', 'potentially', 'sensitive', 'information', 'ud', '##p', 'packet', 'ava', '##hi', 'component']",CWE-20
"['cross', 'site', 'script', '##ing', 'x', '##ss', 'vulnerability', 'sa', '##bai', '##app', 'director', '##ies', 'pro', 'plug', '##in', 'word', '##press', 'allow', 'remote', 'attacker', 'in', '##ject', 'arbitrary', 'web', 'script', 'html', 'post', 'ad', '##min', 'dr', '##t', 'parameter', 'contain', 'x', '##ss', 'payload', 't', 'parameter', 'set', 'invalid', 'non', 'existent', 'cs', '##rf', 'token']",CWE-79
"['cross', 'site', 'script', '##ing', 'vulnerability', 'attendance', 'manager', 'early', 'allow', 'remote', 'attacker', 'in', '##ject', 'arbitrary', 'web', 'script', 'html', 'unspecified', 'vector']",CWE-79
"['bound', 'write', 'make', '##ui', '##cca', '##uth', '##for', '##oe', '##m', 'li', '##bs', '##ec', 'ri', '##l', 'prior', 'sm', '##r', 'release', 'allow', 'local', 'attacker', 'execute', 'arbitrary', 'code']",CWE-787
"['ins', '##ecure', 'permission', 'con', '##fi', '##gur', '##e', 'parameter', 'of', '##cm', '##s', 'allow', 'attacker', 'access', 'ar', '##bit', '##rar', '##ily', 'modify', 'user', 'personal', 'information']",CWE-732
"['vulnerability', 'identify', 'spp', '##a', 'migration', 'server', 'version', 'attacker', 'network', 'access', 'server', 'trigger', 'denial', 'service', 'condition', 'potentially', 'gain', 'remote', 'code', 'execution', 'send', 'specifically', 'craft', 'packet', 'port', 'tc', '##p', 'vulnerability', 'independent', 'note', 'attacker', 'need', 'network', 'access', 'order', 'exploit', 'vulnerability', 'time', 'advisory', 'publication', 'public', 'exploitation', 'security', 'vulnerability', 'know']",CWE-787
"['ve', '##rs', '##ian', '##t', 'lynx', 'customer', 'service', 'portal', 'cs', '##p', 'version', 'vulnerable', 'store', 'cross', 'site', 'script', '##ing', 'allow', 'local', 'authentic', '##ated', 'attacker', 'insert', 'malicious', 'java', '##script', 'store', 'display', 'end', 'user', 'lead', 'website', 'red', '##ire', '##ct', 'session', 'cookie', 'hi', '##jack', '##ing', 'information', 'disclosure']",CWE-601
"['frog', 'cm', '##s', 'x', '##ss', 'database', 'field', 'ur', '##i']",CWE-79
"['possible', 'integer', 'over', '##flow', 'improper', 'length', 'check', 'update', 'grace', 'period', 'count', 'record', 'snap', '##dra', '##gon', 'auto', 'snap', '##dra', '##gon', 'compute', 'snap', '##dra', '##gon', 'connectivity', 'snap', '##dra', '##gon', 'industrial', 'io', '##t', 'snap', '##dra', '##gon', 'mobile', 'snap', '##dra', '##gon', 'wired', 'infrastructure', 'networking']",CWE-190
"['z', '##oh', '##o', 'manage', '##eng', '##ine', 'applications', 'manager', 'build', 'allow', 'sql', 'injection', 'resource', '##id', 'parameter', 'show', '##pl', '##as', '##ma', '##view', 'action']",CWE-89
"['ser', '##end', '##ip', '##ity', 'attacker', 'bypass', 'ssr', '##f', 'protection', 'mal', '##formed', 'ip', 'address', 'aka', 'red', '##ire', '##ction', 'http', 'status', 'code']",CWE-918
"['wow', '##za', 'streaming', 'engine', 'allow', 'authentic', '##ated', 'remote', 'attacker', 'exhaust', 'files', '##yst', '##em', 'resource', 'server', 'v', '##hos', '##t', 'v', '##hos', '##t', 'parameter', 'insufficient', 'management', 'available', 'files', '##yst', '##em', 'resource', 'attacker', 'exploit', 'vulnerability', 'virtual', 'host', 'monitoring', 'section', 'request', 'random', 'virtual', 'host', 'historical', 'dat', '##um', 'exhaust', 'available', 'files', '##yst', '##em', 'resource', 'successful', 'exploit', 'allow', 'attacker', 'cause', 'database', 'error', 'cause', 'device', 'un', '##res', '##pon', '##sive', 'web', 'base', 'management', 'manual', 'intervention', 'require', 'free', 'files', '##yst', '##em', 'resource', 'return', 'application', 'operational', 'state']",CWE-400
"['in', '##vision', 'community', 'ip', '##s', 'community', 'suite', 'allow', 'sql', 'injection', 'downloads', 'rest', 'api', 'sort', '##di', '##r', 'parameter', 'sort', '##by', 'popular', 'action', 'get', '##ind', '##ex', 'method', 'application', 'download', 'api']",CWE-89
"['smarter', '##to', '##ols', 'smarter', '##sta', '##ts', 'web', 'server', 'properly', 'valid', '##ate', 'string', 'dat', '##um', 'intend', 'storage', 'xml', 'document', 'allow', 'remote', 'attacker', 'cause', 'denial', 'service', 'par', '##se', 'error', 'daemon', 'pause', 'vector', 'involve', 'certain', 'cookie', 'site', '##in', '##fo', '##lo', '##oku', '##p', 'action', 'ad', '##min', 'certain', 'cookie', 'parameter', 'client', 'b', 'client', 'c', 'services', 'demonstrate', 'string', 'relate', 'xml', 'injection', 'issue']",CWE-20
"['improper', 'neutral', '##ization', 'special', 'element', 'os', 'command', 'os', 'command', 'injection', 'fort', '##ine', '##t', 'fort', '##ios', 'version', 'fort', '##ios', 'version', 'fort', '##ios', 'version', 'fort', '##ios', 'version', 'allow', 'attacker', 'execute', 'privileged', 'command', 'link', 'fort', '##is', '##wi', '##tch', 'diagnostic', 'cl', '##i', 'command']",CWE-78
"['cross', 'site', 'script', '##ing', 'x', '##ss', 'vulnerability', 'ec', '##ava', 'int', '##eg', '##ra', '##x', '##or', 'build', 'allow', 'remote', 'attacker', 'in', '##ject', 'arbitrary', 'web', 'script', 'html', 'craft', 'ur', '##l']",CWE-79
"['tend', '##a', 'route', '##r', 'contain', 'stack', 'over', '##flow', 'vulnerability', 'function', 'form', '##ip', '##mac', '##bin', '##dd', '##el', 'request']",CWE-770
"['epa', '##n', 'di', '##sse', '##ctors', 'packet', 'ms', 'w', '##sp', 'di', '##sse', '##ctor', 'wires', '##har', '##k', 'ensure', 'dat', '##um', 'available', 'array', 'allocation', 'allow', 'remote', 'attacker', 'cause', 'denial', 'service', 'application', 'crash', 'craft', 'packet']",CWE-119
"['ir', '##fan', '##view', 'version', 'f', '##p', '##x', 'plug', '##in', 'allow', 'remote', 'attacker', 'execute', 'arbitrary', 'code', 'cause', 'denial', 'service', 'craft', 'file', 'relate', 'user', 'mode', 'write', 'av', 'start']",CWE-787
